SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,NAMEASCII,ADM0CAP,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,MEGANAME,LS_NAME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,TIMEZONE,UN_FID,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,MIN_ZOOM,WIKIDATAID,WOF_ID,CAPALT,NAME_EN,NAME_DE,NAME_ES,NAME_FR,NAME_PT,NAME_RU,NAME_ZH,LABEL,NAME_AR,NAME_BN,NAME_EL,NAME_HI,NAME_HU,NAME_ID,NAME_IT,NAME_JA,NAME_KO,NAME_NL,NAME_PL,NAME_SV,NAME_TR,NAME_VI,NE_ID,NAME_FA,NAME_HE,NAME_UK,NAME_UR,NAME_ZHT,GEONAMESID,FCLASS_ISO,FCLASS_US,FCLASS_FR,FCLASS_RU,FCLASS_ES,FCLASS_CN,FCLASS_TW,FCLASS_IN,FCLASS_NP,FCLASS_PK,FCLASS_DE,FCLASS_GB,FCLASS_BR,FCLASS_IL,FCLASS_PS,FCLASS_SA,FCLASS_EG,FCLASS_MA,FCLASS_PT,FCLASS_AR,FCLASS_JP,FCLASS_KO,FCLASS_VN,FCLASS_TR,FCLASS_ID,FCLASS_PL,FCLASS_GR,FCLASS_IT,FCLASS_NL,FCLASS_SE,FCLASS_BD,FCLASS_UA,tier
10,1,5.0,Admin-1 capital,Supham Buri,,,Supham Buri,0,,0,0,Thailand,THA,Thailand,THA,Suphan Buri,TH,,14.471001,100.128997,53399,53399,0.0,8,8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q978805,102024755,0,Suphan Buri,Suphan Buri,Suphanburi,Suphanburi,Suphanburi,Супханбури,素攀布里,,سوفام بوري,সুফম বুরি,Σουπάν Μπουρί,सूफम बुरी,Supham Buri,Suphanburi,Suphanburi,スファンブリ,수판부리,Suphanburi,Suphanburi,Supham Buri,Suphan Buri,Suphanburi,1159115163,سوفان بوری,סופאם בורי,Супханбурі,سوفام بوری,素攀武裏,1606033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Ang Thong,,,Ang Thong,0,,0,0,Thailand,THA,Thailand,THA,Ang Thong,TH,,14.583303,100.45,13738,13738,0.0,6,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q530241,102025763,0,Ang Thong,Ang Thong,Ang Thong,Ang Thong,Ang Thong,Ангтхонг,红统,,أنغ ثونغ,আং থং,Ανγκ Τονγκ,आंग थोंग,Ang Thong,Ang Thong,Ang Thong,アントン,앙통,Ang Thong,Ang Thong,Ang Thong,Ang Thong,Ang Thong,1159115183,آنگ تونگ,אנג חוטיני,Ахтонг,آنگ تھونگ,红统,1621035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,1,5.0,Admin-1 capital,Chainat,,,Chainat,0,,0,0,Thailand,THA,Thailand,THA,Chai Nat,TH,,15.179004,100.126,15469,15469,0.0,6,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q1059129,102025495,0,Chai Nat,Chainat,Chainat,Chainat,Chai Nat,Чайнат,猜納特,,محافظة تشاي نات,চেইনাত,Τσαινάτ,चाइनात,Chainat,Chainat,Chainat,チャイナート,차이낫,Chainat,Chai Nat,Chainat,Chainat,Chainat,1159115203,چای نات,צ'אינאט,Чайнат,چیناٹ,猜納特,1611416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,1,5.0,Admin-1 capital,Nakhon Nayok,,,Nakhon Nayok,0,,0,0,Thailand,THA,Thailand,THA,Nakhon Nayok,TH,,14.200002,101.215999,21309,21309,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q595853,102025189,0,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Накхоннайок,那空那育,,ناخون نايوك,নাখন নাইয়োক,Ναχόν Ναγιόκ,नखान नेयोक,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,ナコンナヨク,나콘나욕,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,Nakhon Nayok,1159115223,ناخون نایوک,נקון נאיוק,Накхоннайок,نیکھون نایوک,那空那育,1608539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,1,5.0,Admin-1 capital,Sing Buri,,,Sing Buri,0,,0,0,Thailand,THA,Thailand,THA,Sing Buri,TH,,14.886999,100.401004,20046,20046,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Q1210752,102024797,0,Sing Buri,Singburi,Sing Buri,Singburi,Sing Buri,Сингбури,信武里,,محافظة سينغ بوري,সিং বুরি,Σίνγκ Μπούρι,सिंग बुरी,Sing Buri,Sing Buri,Singburi,シンブリー,싱부리,Singburi,Sing Buri,Sing Buri,Sing Buri,Sing Buri,1159115235,سینگ بوری,סינג בורי,Сінг-Бурі,سنگ بوری,信武里,1606270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,1,5.0,Admin-1 capital,Nakhon Pathom,,,Nakhon Pathom,0,,0,0,Thailand,THA,Thailand,THA,Nakhon Pathom,TH,,13.817997,100.063999,117927,117927,0.0,9,9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q520338,102025187,0,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Накхонпатхом,佛统,,ناخون باتوم,নাখন পাথম,Νάκον Πάθομ,नाखोन पाथॉम,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,ナコーンパトム,나콘빠톰,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,Nakhon Pathom,1159115261,ناکون پاتوم,נאקון פאתום,Накхонпатхом,ناکھون پاتھوم,佛统,1608534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
10,1,5.0,Admin-1 capital,Prachuap Khiri Khan,,,Prachuap Khiri Khan,0,,0,0,Thailand,THA,Thailand,THA,Prachuap Khiri Khan,TH,,11.802996,99.800002,33521,33521,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Q373340,102024169,0,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Прачуапкхирикхан,班武里,,محافظة براشواب خيرى خان,প্রচৌপ খিরি খান,Πρατσουάπ Χιρι Χαν,प्रचुआप खीरी खान,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,プラチュワップ・キーリー・カン,쁘라쭈압키리칸,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,Prachuap Khiri Khan,1159115287,پراچواپ خیری خان,פרצ'ואפ קירי חאן,Прачуапкхірікхан,پراچواپ کھیری خان,班武裏,1151074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Samut Sakhon,,,Samut Sakhon,0,,0,0,Thailand,THA,Thailand,THA,Samut Sakhon,TH,,13.536,100.274005,63498,63498,0.0,8,8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q1359220,102024857,0,Samut Sakhon,Samut Sakhon,Samut Sakhon,Samut Sakhon,Samut Sakhon,Самутсакхон,龙仔厝,,ساموت ساخون,সামুত সাখন,Σάμουτ Σάκον,सामूत सेखॉन,Samut Sakhon,Samut Sakhon,Samut Sakhon,サムットサーコーン,사뭇사콘,Samut Sakhon,Samut Sakhon,Samut Sakhon,Samut Sakhon,Samut Sakhon,1159115295,ساموت ساخون,סמוט סכון,Самутсакхон,ساموت ساخون,龙仔厝,1606588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Samut Songkhram,,,Samut Songkhram,0,,0,0,Thailand,THA,Thailand,THA,Samut Songkhram,TH,,13.412997,100.000999,35065,35065,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q1361155,102024853,0,Samut Songkhram,Samut Songkhram,Samut Songkhram,Samut Songkhram,Samut Songkhram,Самутсонгкхрам,沙没颂堪,,محافظة ساموت سونغرام,সামুত সংখ্র্যাম,Σαμούτ Σονγκράμ,समुत सोंग्ख्राम,Samut Songkhram,Samut Songkhram,Samut Songkhram,サムットソンクラーム,사뭇송크람,Samut Songkhram,Samut Songkhram,Samut Songkhram,Samut Songkhram,Samut Songkhram,1159115325,ساموت سونگخرام,סמוט סונגכראם,Самутсонгкхрам,سامت سانگخرام,沙沒頌堪,1606586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Yasothon,,,Yasothon,0,,0,0,Thailand,THA,Thailand,THA,Yasothon,TH,,15.787998,104.150998,21643,21643,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Q1017730,102024597,0,Yasothon,Yasothon,Yasothon,Yasothon,Yasothon,Ясотхон,益梭通,,محافظة ياسوثون,ইয়াসোথন,Γιασοτόν,येसोथोन,Yasothon,Yasothon,Yasothon,ヤソソン,야소톤,Yasothon,Yasothon,Yasothon,Yasothon,Yasothon,1159115345,یاسوتون,יאסותון,Ясотхон,یسوتھون,益梭通,1604769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,1,5.0,Admin-1 capital,Chachoengsao,,,Chachoengsao,0,,0,0,Thailand,THA,Thailand,THA,Chachoengsao,TH,,13.679001,101.076004,49741,49741,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q1026368,102025501,0,Chachoengsao,Chachoengsao,Chachoengsao,Chachoengsao,Chachoengsao,Чаченгсау,差春骚,,تشاتشونجساو,চাচেংসাউ,Τσατσοενγκσάο,चाचोनसाओ,Chachoengsao,Chachoengsao,Chachoengsao,チャチューンサオ,차층사오,Chachoengsao,Chachoengsao,Chachoengsao,Chachoengsao,Chachoengsao,1159115365,چاچوئنگسائو,צ'צ'ואנגסאו,Чачоенгсао,چاچوینگساو,差春骚,1611439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Trat,,,Trat,0,,0,0,Thailand,THA,Thailand,THA,Trat,TH,,12.237003,102.509002,21590,21590,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1025964,102024677,0,Trat,Trat,Trat,Trat,Trat,Трат,達叻,,محافظة ترات,ট্রাত,Τρατ,ट्रेट,Trat,Trat,Trat,トラート,뜨랏,Trat,Trat,Trat,Trat,Trat,1159115385,ترات,טראט,Трат,ٹراٹ,達叻市,1605279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10,1,5.0,Admin-1 capital,Kalasin,,,Kalasin,0,,0,0,Thailand,THA,Thailand,THA,Kalasin,TH,,16.427997,103.509001,55102,55102,0.0,8,8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q1012635,102025383,0,Kalasin,Kalasin,Kalasin,Kalasin,Kalasin,Каласин,加拉信,,كلاسين,কালাসিন,Καλάσιν,कलासिन,Kalasin,Kalasin,Kalasin,カラシン,깔라신,Kalasin,Kalasin,Kalasin,Kalasin,Kalasin,1159115405,کالاسین,קלסין,Каласін,کالاسن,加拉信,1610469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Maha Sarakham,,,Maha Sarakham,0,,0,0,Thailand,THA,Thailand,THA,Maha Sarakham,TH,,16.183998,103.298005,51584,51584,0.0,8,8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1210731,102025219,0,Maha Sarakham,Maha Sarakham,Maha Sarakham,Maha Sarakham,Maha Sarakham,Махасаракхам,馬哈沙拉堪,,مها سراكهام,মহা সারাখাম,Μάχα Σαραχάμ,महा साराखाम,Maha Sarakham,Maha Sarakham,Maha Sarakham,マハサラカム,마하사라캄,Maha Sarakham,Maha Sarakham,Maha Sarakham,Maha Sarakham,Maha Sarakham,1159115425,ماها ساراکام,מאהה סרחאם,Махасаракхам,ماہا ساراکھام,馬哈沙拉堪,1608900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Roi Et,,,Roi Et,0,,0,0,Thailand,THA,Thailand,THA,Roi Et,TH,,16.050996,103.654999,39328,39328,0.0,7,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1017738,102024901,0,Roi Et,Roi Et,Roi Et,Roi Et,Roi Et,Ройет,黎逸,,روي إت,রোই এত,Ρόι Ετ,रॉय इट,Roi Et,Roi Et,Roi Et,テーサバーンムアン・ローイエット,로이엣,Roi Et,Roi Et,Roi Et,Roi Et,Roi Et,1159115449,روی ات,רועי את,Ройет,روی ایٹ,黎逸,1607001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,1,5.0,Admin-1 capital,Pattani,,,Pattani,0,,0,0,Thailand,THA,Thailand,THA,Pattani,TH,,6.864003,101.250001,150000,43631,0.0,9,7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Q1025966,102025061,0,Pattani,Pattani,Pattani,Pattani,Pattani,Паттани,北大年,,فطاني,পাট্টানি,Πατάνι,पत्तानी,Pattani,Pattani,Pattani,パタニ,빠따니,Pattani,Patani,Pattani,Pattani,Pattani,1159115473,پاتانی,פטאני,Паттані,پاتانی، تھائی لینڈ,北大年市,1607978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Chumphon,,,Chumphon,0,,0,0,Thailand,THA,Thailand,THA,Chumphon,TH,,10.512677,99.187217,85686,55835,85686.0,8,8,,Chumphon,85686.0,85686.0,0.0,0.0,0.0,20.0,33.0,33.0,13.0,13.0,46.0,46.0,29.0,29.0,99.108333,99.108333,99.208333,99.208333,10.466667,10.466667,10.533333,10.533333,99.159081,10.501175,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q637500,102024373,0,Chumphon,Chumphon,Chumphon,Chumpon,Chumphon,Чумпхон,春蓬,,شومفون,চুম্ফন,Τσούμφον,चुमफ़ोन,Csumphon,Chumphon,Chumphon,チュンポン,춤폰,Chumphon,Chumphon,Chumphon,Chumphon,Chumphon,1159134369,چومپفون,צ'ומפון,Чумпхон,چمفون,春蓬市,1153557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Populated place,Thung Song,,,Thung Song,0,,0,0,Thailand,THA,Thailand,THA,Nakhon Si Thammarat,TH,,8.153958,99.728631,28223,23852,0.0,7,7,,Thung Song,23852.0,23852.0,0.0,0.0,0.0,20.0,4.0,4.0,2.0,2.0,11.0,11.0,7.0,7.0,99.708333,99.708333,99.733333,99.733333,8.141667,8.141667,8.166667,8.166667,99.720833,8.154167,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q15199303,102024069,0,Thung Song,Thung Song,Thung Song,Thung Song Hong,Thung Song,Тхунг-Сонг,童颂,,سونغ ثونغ,থুং সং,Τουνγκ Σον,थंग सोंग,Thung Song,Thung Song,Thung Song,トゥンソン,퉁 송,Thung Song,Thung Song,Thung Song,Thung Song,Thung Song,1159134373,تانگ سونگ,ט'ונג סונג,Тхунгсонг,تھنگ سانگ,童頌,1150085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7,20,5.0,Admin-1 capital,Trang,,,Trang,0,,0,0,Thailand,THA,Thailand,THA,Trang,TH,,7.5634,99.608018,147820,59637,148151.0,9,8,,Trang,147820.0,147820.0,0.0,0.0,0.0,20.0,44.0,44.0,17.0,17.0,64.0,64.0,40.0,40.0,99.583333,99.583333,99.716667,99.716667,7.533333,7.533333,7.608333,7.608333,99.641987,7.56891,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,Q1014322,102024061,0,Trang,Trang,Trang,Trang,Trang,Транг,董里,,ترانغ,ট্রাং,Τρανγκ,ट्रांग,Trang,Trang,Trang,テーサバーンナコーン・トラン,뜨랑,Trang,Trang,Trang,Trang,Trang,1159134377,ترانگ، تایلند,טראנג,Транг,ترانگ,董里,1150007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Yala,,,Yala,0,,0,0,Thailand,THA,Thailand,THA,Yala,TH,,6.55049,101.285073,148140,93558,148301.0,9,8,,Yala,148140.0,148140.0,0.0,0.0,0.0,20.0,32.0,32.0,12.0,12.0,39.0,39.0,24.0,24.0,101.258333,101.258333,101.333333,101.333333,6.5,6.5,6.575,6.575,101.292325,6.539693,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q1207083,102024609,0,Yala,Yala,Yala,Yala,Yala,Яла,亚拉,,يالا,ইয়ালা,Γιάλα,याला,Yala,Yala,Yala,ヤラ,얄라,Yala,Yala,Yala,Yala,Yala,1159134383,یالا، تایلند,יאלה,Яла,یالا،تھائی لینڈ,惹拉,1604870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Chiang Rai,,Chang Rai,Chiang Rai,0,,0,0,Thailand,THA,Thailand,THA,Chiang Rai,TH,,19.911871,99.826454,117127,78756,117288.0,9,8,,Chiang Rai,117127.0,117127.0,0.0,0.0,0.0,20.0,47.0,47.0,18.0,18.0,61.0,61.0,38.0,38.0,99.791667,99.791667,99.875,99.875,19.841667,19.841667,19.983333,19.983333,99.837359,19.91137,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q856772,102024379,0,Chiang Rai,Chiang Rai,Chiang Rai,Chiang Rai,Chiang Rai,Чианграй,清莱,,شيانج راي,চিয়াং রাই,Τσιάνγκ Ράι,चिआंग राइ,Chiang Rai,Mueang Chiang Rai,Chiang Rai,チェンライ,치앙라이,Chiang Rai,Chiang Rai,Chiang Rai,Chiang Rai,Thành phố Chiang Rai,1159134387,چیانگ رای,צ'יאנג ראי,Чіанграй,چیانگ رائی,清萊,1153669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Lampang,,,Lampang,0,,0,0,Thailand,THA,Thailand,THA,Lampang,TH,,18.291557,99.481256,204081,156139,204241.0,10,9,,Lampang,204081.0,0.0,0.0,0.0,0.0,10.0,94.0,94.0,36.0,36.0,123.0,123.0,76.0,76.0,99.425,99.425,99.608333,99.608333,18.233333,18.233333,18.391667,18.391667,99.500359,18.304382,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,Q1012610,102024285,0,Lampang,Lampang,Lampang,Lampang,Lampang,Лампанг,林邦,,امبانج,ল্যাম্পাং,Λαμπάνγκ,लंपांग,Lampang,Lampang,Lampang,ランパン,람빵,Lampang,Lampang,Lampang,Lampang,Lampang,1159134391,لامپانگ,למפנג,Лампанг,لیمپینگ,林邦,1152473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Nan,,,Nan,0,,0,0,Thailand,THA,Thailand,THA,Nan,TH,,18.786849,100.771461,82483,24670,82483.0,8,7,,Nan,82483.0,82483.0,0.0,0.0,0.0,20.0,60.0,60.0,23.0,23.0,63.0,63.0,39.0,39.0,100.733333,100.733333,100.825,100.825,18.708333,18.708333,18.825,18.825,100.776126,18.784122,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q1014345,102025163,0,Nan,Nan,Nan,Nan,Nan,Нан,难,,نان,নান,Νανιούκι,नैन,Nan,Nan,Nan,ナン,난,Nan,Nan,Nan,Nan,Nan,1159134395,نان,נאן,Нан,نان، تھائی لینڈ,難,1608452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Phayao,,,Phayao,0,,0,0,Thailand,THA,Thailand,THA,Phayao,TH,,19.170702,99.90831,21058,19118,4387.0,7,6,,Phayao,4387.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,1.0,7.0,7.0,4.0,4.0,99.9,99.9,99.916667,99.916667,19.158333,19.158333,19.175,19.175,99.906944,19.168056,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q1207122,102024193,0,Phayao,Phayao,Phayao,Phayao,Phayao,Пхаяу,帕夭,,محافظة فاياو,ফাইয়াও,Φαράιο,फायाओ,Phayao,Phayao,Phayao,ムアンパヤオ市,파야오,Phayao,Phayao,Phayao,Phayao,Phayao,1159134401,فایائو,פאיאו,Пхаяу,فایاؤ,帕夭,1151426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
